"MicrosoftAzure","D4 v2","8.0","28.0","-1.0","400.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","435.0"
"MicrosoftAzure","D5 v2","16.0","56.0","-1.0","800.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","870.0"
"MicrosoftAzure","D11 v2","2.0","14.0","-1.0","100.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","138.0"
"MicrosoftAzure","D12 v2","4.0","28.0","-1.0","200.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","276.0"
"MicrosoftAzure","D13 v2","8.0","56.0","-1.0","400.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","551.0"
"MicrosoftAzure","D14 v2","16.0","112.0","-1.0","800.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","1103.0"
"MicrosoftAzure","D15 v2","20.0","140.0","-1.0","1000.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","1379.0"
"MicrosoftAzure","F1","1.0","2.0","-1.0","16.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","48.0"
"MicrosoftAzure","F2","2.0","4.0","-1.0","32.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","95.0"
"MicrosoftAzure","F4","4.0","8.0","-1.0","64.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","190.0"
"MicrosoftAzure","F8","8.0","16.0","-1.0","128.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","382.0"
"MicrosoftAzure","F16","16.0","32.0","-1.0","256.0","-1.0","http://dbpedia.org/page/Linux","","","All prices are for the <b>Central US</b> location","763.0"
